Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,4.70277098756423996137e+00 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,4.71350250469998987039e+00 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,4.72466810713381296649e+00 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,4.73690550677825766238e+00 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,4.75705378196111370454e+00 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,1.4365909862888605768e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,1.4365909862888605768e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,1.43659200062429283551e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,1.43659301864181113317e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,1.43659404199076087316e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,1.43659507349945297439e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,1.43659611849122534721e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,1.43659718846325024943e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,1.43659831473614786201e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,1.43659964499980238106e+03 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,1.64827690086385911968e+05 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,1.64827690086385911968e+05 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,2.930858778908210694e+05 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,2.93085878025290380691e+05 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,2.93085878178965152813e+05 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,2.93085878392458739683e+05 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,7.70827408240953080121e+06 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,7.70827408258342643694e+06 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,3.00000000000000027929e-04 with 64 bits of precision,8.12818154869642821404e+06 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.99999999999999982479e-04 with 64 bits of precision,1.03559770667087526936e+07 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.0000000000000004545e-04 with 64 bits of precision,1.03559770668469052443e+07 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,1.03559770668469052443e+07 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,3.4517443013764529489e+07 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,7.31973911852644571773e+07 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,7.31973911852843936576e+07 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,1.36038805303692093148e+08 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,1.36038805303706376159e+08 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,1.3603880530372872368e+08 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,1.98880219422145950593e+08 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,6.00691585125286610005e+09 with 64 bits of precision]
Real[9.39347432391752779068e-01 with 64 bits of precision,3.05212482389888795087e-01 with 64 bits of precision,1.56434465040230924471e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,9.05595646949083111715e+09 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,1.03964319655570360097e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,1.03989582707783096219e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,1.18162857270459086219e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,1.90009014881471674147e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,1.90021645462903898474e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,1.90036161519336545489e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,1.90060607002887955924e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,5.41376592185805705637e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,5.41393166071451218679e+02 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,5.45589881329125750975e+03 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,5.45589881329125750975e+03 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,5.45590276416417342276e+03 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,6.20208412976833739227e+03 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,6.20208578118992030515e+03 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,6.20208859846676886018e+03 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,2.253805388448779036e+05 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,4.64891314643216185033e+05 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,6.9423592769524972374e+05 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,9.23580540793861913471e+05 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,1.19284361615667146737e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,1.19284361615667146737e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,1.19284361651085983567e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,1.34235130440485059341e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,1.38226976645858754307e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,1.38226976659666180842e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,1.38226976677170981566e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,1.42218822914242396996e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,3.00000000000000027929e-04 with 64 bits of precision,1.42218822925107703941e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.99999999999999982479e-04 with 64 bits of precision,1.42218822937150729854e+06 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.0000000000000004545e-04 with 64 bits of precision,2.38162371321954422492e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,2.38162371321954422492e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,2.3816237132207404502e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,2.38162371322198895177e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,2.38162371322339180279e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,2.38162371322503481551e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,9.95195333308969727223e+07 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,2.53676754533129323579e+08 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,2.53676754533147759619e+08 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,3.22203063449634606089e+09 with 64 bits of precision]
Real[1.39384128958762870676e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,9.8768834059513777035e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,4.14701388017231831606e+09 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,6.69524758962962273506e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,6.69667328541469744282e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,6.69833325318636268325e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,6.70077744155158242512e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,7.43262888779664496613e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,7.4339473213770816018e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,7.43563298805581975384e+01 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,2.74122290450634220421e+02 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,2.74136531531776299675e+02 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,2.56948770486966271376e+03 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,2.56948770486966271376e+03 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,1.0766689706890847579e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,1.07666925281746251466e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,1.87714690277667952163e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,1.87714702848794889949e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,1.87714717236830636526e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,1.8771474033197644296e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,2.48731067874126858648e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,2.48731080096570938185e+04 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,1.28201352294944209667e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,1.28201352294944209667e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,1.28201352407311748948e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,1.28201352523570577155e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,1.28201352646181465154e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,1.28201352780725421226e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,1.2820135294571918179e+05 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,2.32288585820634686297e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,3.00000000000000027929e-04 with 64 bits of precision,2.32288585838857634531e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.99999999999999982479e-04 with 64 bits of precision,6.36166161375169525809e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.0000000000000004545e-04 with 64 bits of precision,6.36166161385749489682e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,6.36166161385749489682e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,6.36166161386891761276e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,6.36166161388080285496e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,6.36166161389347000431e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,6.36166161390766779778e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,6.36166161392638930283e+06 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,1.31087484914200735024e+08 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,3.27925616815405862231e+08 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,6.49489572016879202216e+08 with 64 bits of precision]
Real[2.75336158073158310255e-01 with 64 bits of precision,1.40290779704295071051e-01 with 64 bits of precision,9.51056516295153531182e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,1.10080088778692048406e+10 with 64 bits of precision]
Real[4.0450849718747367012e-01 with 64 bits of precision,2.06107373853763403693e-01 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,4.56291864163228412452e+01 with 64 bits of precision]
